title,url
Alzheimer's disease,https://en.wikipedia.org/wiki/Alzheimer%27s_disease
les UX,https://en.wikipedia.org/wiki/Les_UX
The Woman with the Handbag,https://en.wikipedia.org/wiki/The_Woman_with_the_Handbag
Acme Corporation,https://en.wikipedia.org/wiki/Acme_Corporation
Afghanis-tan,https://en.wikipedia.org/wiki/Afghanis-tan
Central Asian,https://en.wikipedia.org/wiki/Central_Asia
Osama bin Laden,https://en.wikipedia.org/wiki/Osama_bin_Laden
Archie Meets the Punisher,https://en.wikipedia.org/wiki/Archie_Meets_the_Punisher
Archie vs. Predator,https://en.wikipedia.org/wiki/Archie_vs._Predator
Arm-Fall-Off-Boy,https://en.wikipedia.org/wiki/Arm-Fall-Off-Boy
Legion of Super-Heroes,https://en.wikipedia.org/wiki/Legion_of_Super-Heroes
Arseface,https://en.wikipedia.org/wiki/Arseface
Vertigo Comics,https://en.wikipedia.org/wiki/Vertigo_Comics
Bobobo-bo Bo-bobo,https://en.wikipedia.org/wiki/Bobobo-bo_Bo-bobo
manga,https://en.wikipedia.org/wiki/Manga
Cartoon physics,https://en.wikipedia.org/wiki/Cartoon_physics
animation,https://en.wikipedia.org/wiki/Animation
humour,https://en.wikipedia.org/wiki/Humour
laws of physics,https://en.wikipedia.org/wiki/Physical_law
Censored Eleven,https://en.wikipedia.org/wiki/Censored_Eleven
Looney Tunes,https://en.wikipedia.org/wiki/Looney_Tunes
Merrie Melodies,https://en.wikipedia.org/wiki/Merrie_Melodies
syndication,https://en.wikipedia.org/wiki/Broadcast_syndication
black people,https://en.wikipedia.org/wiki/Black_people
Cheat Slayer,https://en.wikipedia.org/wiki/Cheat_Slayer
isekai,https://en.wikipedia.org/wiki/Isekai
Clan McDuck,https://en.wikipedia.org/wiki/Clan_McDuck
Scottish clan,https://en.wikipedia.org/wiki/Scottish_clan
Walt Disney Company,https://en.wikipedia.org/wiki/Walt_Disney_Company
comic book,https://en.wikipedia.org/wiki/Comic_book
characters,https://en.wikipedia.org/wiki/Fictional_character
Corona-chan,https://en.wikipedia.org/wiki/Corona-chan
coronavirus,https://en.wikipedia.org/wiki/Coronavirus
Cow Tools,https://en.wikipedia.org/wiki/Cow_Tools
The Far Side,https://en.wikipedia.org/wiki/The_Far_Side
Comic book death,https://en.wikipedia.org/wiki/Comic_book_death
Der Fuehrer's Face,https://en.wikipedia.org/wiki/Der_Fuehrer%27s_Face
Donald Duck,https://en.wikipedia.org/wiki/Donald_Duck
Ebola-chan,https://en.wikipedia.org/wiki/Ebola-chan
Ebola,https://en.wikipedia.org/wiki/Ebola
Gorillas in comics,https://en.wikipedia.org/wiki/Gorillas_in_comics
Silver Age of Comics,https://en.wikipedia.org/wiki/Silver_Age_of_Comics
Homosexuality in the Batman franchise,https://en.wikipedia.org/wiki/Homosexuality_in_the_Batman_franchise
Bruce Wayne,https://en.wikipedia.org/wiki/Bruce_Wayne
Dick Grayson,https://en.wikipedia.org/wiki/Dick_Grayson
ISIS-chan,https://en.wikipedia.org/wiki/ISIS-chan
Jenny Everywhere,https://en.wikipedia.org/wiki/Jenny_Everywhere
open-source,https://en.wikipedia.org/wiki/Open-source
webcomic,https://en.wikipedia.org/wiki/Webcomic
Kuso Miso Technique,https://en.wikipedia.org/wiki/Kuso_Miso_Technique
The Metric Marvels,https://en.wikipedia.org/wiki/The_Metric_Marvels
Schoolhouse Rock,https://en.wikipedia.org/wiki/Schoolhouse_Rock
use of the metric system in the U.S.,https://en.wikipedia.org/wiki/Metrication_in_the_United_States
Moe anthropomorphism,https://en.wikipedia.org/wiki/Moe_anthropomorphism
Mr. Immortal,https://en.wikipedia.org/wiki/Mr._Immortal
Marvel Comics,https://en.wikipedia.org/wiki/Marvel_Comics
immortality,https://en.wikipedia.org/wiki/Immortality
NFL SuperPro,https://en.wikipedia.org/wiki/NFL_SuperPro
Squirrel and Hedgehog,https://en.wikipedia.org/wiki/Squirrel_and_Hedgehog
the North Korean version of history,https://en.wikipedia.org/wiki/Propaganda_in_North_Korea
Syaoran Li,https://en.wikipedia.org/wiki/Syaoran_Li
"Syaoran (Tsubasa: Reservoir Chronicle, clone)","https://en.wikipedia.org/wiki/Syaoran_(Tsubasa:_Reservoir_Chronicle,_clone)"
"Syaoran (Tsubasa: Reservoir Chronicle, original)","https://en.wikipedia.org/wiki/Syaoran_(Tsubasa:_Reservoir_Chronicle,_original)"
group of manga artists,https://en.wikipedia.org/wiki/Clamp_(manga_artists)
Tentacle erotica,https://en.wikipedia.org/wiki/Tentacle_erotica
cephalopod,https://en.wikipedia.org/wiki/Cephalopod
hentai,https://en.wikipedia.org/wiki/Hentai
Truck-kun,https://en.wikipedia.org/wiki/Truck-kun
other worlds,https://en.wikipedia.org/wiki/Isekai
112 Gripes About the French,https://en.wikipedia.org/wiki/112_Gripes_About_the_French
Aldiborontiphoskyphorniostikos,https://en.wikipedia.org/wiki/Aldiborontiphoskyphorniostikos
Anthropodermic bibliopegy,https://en.wikipedia.org/wiki/Anthropodermic_bibliopegy
Atlanta Nights,https://en.wikipedia.org/wiki/Atlanta_Nights
vanity publisher,https://en.wikipedia.org/wiki/Vanity_publisher
The Book of Heroic Failures,https://en.wikipedia.org/wiki/The_Book_of_Heroic_Failures
Not Terribly Good Club of Great Britain,https://en.wikipedia.org/wiki/Not_Terribly_Good_Club_of_Great_Britain
Bookseller/Diagram Prize for Oddest Title of the Year,https://en.wikipedia.org/wiki/Bookseller/Diagram_Prize_for_Oddest_Title_of_the_Year
La Bougie du Sapeur,https://en.wikipedia.org/wiki/La_Bougie_du_Sapeur
February 29th,https://en.wikipedia.org/wiki/February_29
Bulwer-Lytton Fiction Contest,https://en.wikipedia.org/wiki/Bulwer-Lytton_Fiction_Contest
Cain's Jawbone,https://en.wikipedia.org/wiki/Cain%27s_Jawbone
The Anarchist Cookbook,https://en.wikipedia.org/wiki/The_Anarchist_Cookbook
Codex Seraphinianus,https://en.wikipedia.org/wiki/Codex_Seraphinianus
Confessions of an English Opium-Eater,https://en.wikipedia.org/wiki/Confessions_of_an_English_Opium-Eater
laudanum,https://en.wikipedia.org/wiki/Laudanum
opium,https://en.wikipedia.org/wiki/Opium
Henry Darger,https://en.wikipedia.org/wiki/Henry_Darger
Dinosaur erotica,https://en.wikipedia.org/wiki/Dinosaur_erotica
Death poem,https://en.wikipedia.org/wiki/Death_poem
Empty book,https://en.wikipedia.org/wiki/Empty_book
judge a book by its cover,https://en.wikipedia.org/wiki/Don%27t_judge_a_book_by_its_cover
English as She Is Spoke,https://en.wikipedia.org/wiki/English_as_She_Is_Spoke
Portuguese,https://en.wikipedia.org/wiki/Portuguese_language
English,https://en.wikipedia.org/wiki/English_language
English-language editions of The Hobbit,https://en.wikipedia.org/wiki/English-language_editions_of_The_Hobbit
Evil laughter,https://en.wikipedia.org/wiki/Evil_laughter
The Eye of Argon,https://en.wikipedia.org/wiki/The_Eye_of_Argon
heroic fantasy,https://en.wikipedia.org/wiki/Fantasy
novella,https://en.wikipedia.org/wiki/Novella
science fiction fandom,https://en.wikipedia.org/wiki/Science_fiction_fandom
Fart Proudly,https://en.wikipedia.org/wiki/Fart_Proudly
Benjamin Franklin,https://en.wikipedia.org/wiki/Benjamin_Franklin
flatulence,https://en.wikipedia.org/wiki/Flatulence
The First Blast of the Trumpet Against the Monstruous Regiment of Women,https://en.wikipedia.org/wiki/The_First_Blast_of_the_Trumpet_Against_the_Monstruous_Regiment_of_Women
John Knox,https://en.wikipedia.org/wiki/John_Knox
"Mary, Queen of Scots","https://en.wikipedia.org/wiki/Mary,_Queen_of_Scots"
Mary Tudor,https://en.wikipedia.org/wiki/Mary_I_of_England
Fly Fishing by J. R. Hartley,https://en.wikipedia.org/wiki/Fly_Fishing:_Memories_of_Angling_Days
non-existent author,https://en.wikipedia.org/wiki/J._R._Hartley
Yellow Pages UK,https://en.wikipedia.org/wiki/Yell_(company)
"For sale: baby shoes, never worn","https://en.wikipedia.org/wiki/For_sale:_baby_shoes,_never_worn"
Ernest Hemingway,https://en.wikipedia.org/wiki/Ernest_Hemingway
Future Library project,https://en.wikipedia.org/wiki/Future_Library_project
Gadsby,https://en.wikipedia.org/wiki/Gadsby_(novel)
Grammarians' War,https://en.wikipedia.org/wiki/Grammarians%27_War
Hawking Index,https://en.wikipedia.org/wiki/Hawking_Index
Hillary Clinton,https://en.wikipedia.org/wiki/Hillary_Clinton
Hard Choices,https://en.wikipedia.org/wiki/Hard_Choices
Help! Mom! There Are Liberals Under My Bed,https://en.wikipedia.org/wiki/Help!_Mom!_There_Are_Liberals_Under_My_Bed
picture book,https://en.wikipedia.org/wiki/Picture_book
conservative,https://en.wikipedia.org/wiki/Conservatism
Hitler Diaries,https://en.wikipedia.org/wiki/Hitler_Diaries
Hogwarts School of Prayer and Miracles,https://en.wikipedia.org/wiki/Hogwarts_School_of_Prayer_and_Miracles
Poe's law,https://en.wikipedia.org/wiki/Poe%27s_law
How I Killed Pluto and Why It Had It Coming,https://en.wikipedia.org/wiki/How_I_Killed_Pluto_and_Why_It_Had_It_Coming
a Disney character,https://en.wikipedia.org/wiki/Pluto_(Disney)
the man responsible,https://en.wikipedia.org/wiki/Michael_E._Brown
Pluto,https://en.wikipedia.org/wiki/Pluto
Hundred Thousand Billion Poems,https://en.wikipedia.org/wiki/Hundred_Thousand_Billion_Poems
Raymond Queneau,https://en.wikipedia.org/wiki/Raymond_Queneau
sonnets,https://en.wikipedia.org/wiki/Sonnet
rhyme scheme,https://en.wikipedia.org/wiki/Rhyme_scheme
I Am a Cat,https://en.wikipedia.org/wiki/I_Am_a_Cat
I Am God,https://en.wikipedia.org/wiki/I_Am_God_(novel)
"I, Libertine","https://en.wikipedia.org/wiki/I,_Libertine"
If Israel Lost the War,https://en.wikipedia.org/wiki/If_Israel_Lost_the_War
alternate history,https://en.wikipedia.org/wiki/Alternate_history
Lecherous Limericks,https://en.wikipedia.org/wiki/Lecherous_Limericks
Isaac Asimov,https://en.wikipedia.org/wiki/Isaac_Asimov
Lesbian vampire,https://en.wikipedia.org/wiki/Lesbian_vampire
Lion-Eating Poet in the Stone Den,https://en.wikipedia.org/wiki/Lion-Eating_Poet_in_the_Stone_Den
Lobby Lud,https://en.wikipedia.org/wiki/Lobby_Lud
Lopado­temacho­selacho­galeo­kranio­leipsano­drim­hypo­trimmato­silphio­karabo­melito­katakechy­meno­kichl­epi­kossypho­phatto­perister­alektryon­opte­kephallio­kigklo­peleio­lagoio­siraio­baphe­tragano­pterygon,https://en.wikipedia.org/wiki/Lopado%C2%ADtemacho%C2%ADselacho%C2%ADgaleo%C2%ADkranio%C2%ADleipsano%C2%ADdrim%C2%ADhypo%C2%ADtrimmato%C2%ADsilphio%C2%ADkarabo%C2%ADmelito%C2%ADkatakechy%C2%ADmeno%C2%ADkichl%C2%ADepi%C2%ADkossypho%C2%ADphatto%C2%ADperister%C2%ADalektryon%C2%ADopte%C2%ADkephallio%C2%ADkigklo%C2%ADpeleio%C2%ADlagoio%C2%ADsiraio%C2%ADbaphe%C2%ADtragano%C2%ADpterygon
Magical Negro,https://en.wikipedia.org/wiki/Magical_Negro
stock character,https://en.wikipedia.org/wiki/Stock_character
Manga Bible,https://en.wikipedia.org/wiki/Manga_Bible_(series)
John,https://en.wikipedia.org/wiki/Gospel_of_John
Omae wa mō shinde iru,https://en.wikipedia.org/wiki/Fist_of_the_North_Star
Marlovian theory of Shakespeare authorship,https://en.wikipedia.org/wiki/Marlovian_theory_of_Shakespeare_authorship
Christopher Marlowe,https://en.wikipedia.org/wiki/Christopher_Marlowe
William Shakespeare,https://en.wikipedia.org/wiki/William_Shakespeare
William McGonagall,https://en.wikipedia.org/wiki/William_McGonagall
Men in Aida,https://en.wikipedia.org/wiki/Men_in_Aida
homophonic translation,https://en.wikipedia.org/wiki/Homophonic_translation
The Meaning of Hitler,https://en.wikipedia.org/wiki/The_Meaning_of_Hitler
Mock Turtle,https://en.wikipedia.org/wiki/Mock_Turtle
Alice in Wonderland,https://en.wikipedia.org/wiki/Alice_in_Wonderland
My Immortal,https://en.wikipedia.org/wiki/My_Immortal_(fan_fiction)
Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter
emo,https://en.wikipedia.org/wiki/Emo
"""goff""",https://en.wikipedia.org/wiki/Goth_subculture
J.K. Rowling,https://en.wikipedia.org/wiki/J.K._Rowling
Naked Came the Stranger,https://en.wikipedia.org/wiki/Naked_Came_the_Stranger
Old Possum's Book of Practical Cats,https://en.wikipedia.org/wiki/Old_Possum%27s_Book_of_Practical_Cats
T. S. Eliot,https://en.wikipedia.org/wiki/T._S._Eliot
Order of the Occult Hand,https://en.wikipedia.org/wiki/Order_of_the_Occult_Hand
On Bullshit,https://en.wikipedia.org/wiki/On_Bullshit
Harry Frankfurt,https://en.wikipedia.org/wiki/Harry_Frankfurt
bullshit,https://en.wikipedia.org/wiki/Bullshit
Ossian,https://en.wikipedia.org/wiki/Ossian
Jefferson,https://en.wikipedia.org/wiki/Thomas_Jefferson
Philip M. Parker,https://en.wikipedia.org/wiki/Philip_M._Parker
Political interpretations of The Wonderful Wizard of Oz,https://en.wikipedia.org/wiki/Political_interpretations_of_The_Wonderful_Wizard_of_Oz
Rolling Stone (Uganda),https://en.wikipedia.org/wiki/Rolling_Stone_(Uganda)
Rolling Stone,https://en.wikipedia.org/wiki/Rolling_Stone
Amanda McKittrick Ros,https://en.wikipedia.org/wiki/Amanda_McKittrick_Ros
J. R. R. Tolkien,https://en.wikipedia.org/wiki/J._R._R._Tolkien
C. S. Lewis,https://en.wikipedia.org/wiki/C._S._Lewis
Pinocchio paradox,https://en.wikipedia.org/wiki/Pinocchio_paradox
Pinocchio,https://en.wikipedia.org/wiki/Pinocchio
Saddam Hussein's novels,https://en.wikipedia.org/wiki/Saddam_Hussein%27s_novels
The Satanic Verses,https://en.wikipedia.org/wiki/The_Satanic_Verses
Shakespeare apocrypha,https://en.wikipedia.org/wiki/Shakespeare_apocrypha
Shakespeare authorship question,https://en.wikipedia.org/wiki/Shakespeare_authorship_question
"Society of Science, Letters and Art","https://en.wikipedia.org/wiki/Society_of_Science,_Letters_and_Art"
Peter Sotos,https://en.wikipedia.org/wiki/Peter_Sotos
"Striking and Picturesque Delineations of the Grand, Beautiful, Wonderful, and Interesting Scenery Around Loch-Earn","https://en.wikipedia.org/wiki/Striking_and_Picturesque_Delineations_of_the_Grand,_Beautiful,_Wonderful,_and_Interesting_Scenery_Around_Loch-Earn"
Time travel in The Lord of the Rings,https://en.wikipedia.org/wiki/Time_travel_in_The_Lord_of_the_Rings
time travel,https://en.wikipedia.org/wiki/Time_travel
The Lord of the Rings,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings
There once was a man from Nantucket,https://en.wikipedia.org/wiki/There_once_was_a_man_from_Nantucket
Le Train de Nulle Part,https://en.wikipedia.org/wiki/Le_Train_de_Nulle_Part
27 Club,https://en.wikipedia.org/wiki/27_Club
apophenia,https://en.wikipedia.org/wiki/Apophenia
white lighter myth,https://en.wikipedia.org/wiki/White_lighter_myth
Animutation,https://en.wikipedia.org/wiki/Animutation
Flash,https://en.wikipedia.org/wiki/Adobe_Flash
Rosemary Brown,https://en.wikipedia.org/wiki/Rosemary_Brown_(spiritualist)
Brian Wilson is a genius,https://en.wikipedia.org/wiki/Brian_Wilson_is_a_genius
the Beach Boys,https://en.wikipedia.org/wiki/The_Beach_Boys
working as a grocery store cashier,https://en.wikipedia.org/wiki/Radiant_Radish
Characters in Devo music videos,https://en.wikipedia.org/wiki/Characters_in_Devo_music_videos
Clapton is God,https://en.wikipedia.org/wiki/Clapton_is_God
Clear Channel memorandum,https://en.wikipedia.org/wiki/Clear_Channel_memorandum
Learn to Fly,https://en.wikipedia.org/wiki/Learn_to_Fly
Foo Fighters,https://en.wikipedia.org/wiki/Foo_Fighters
What a Wonderful World,https://en.wikipedia.org/wiki/What_a_Wonderful_World
Louis Armstrong,https://en.wikipedia.org/wiki/Louis_Armstrong
Curse of the ninth,https://en.wikipedia.org/wiki/Curse_of_the_ninth
Dark Side of the Rainbow,https://en.wikipedia.org/wiki/Dark_Side_of_the_Rainbow
Pink Floyd,https://en.wikipedia.org/wiki/Pink_Floyd
The Wizard of Oz,https://en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film)
Earworm,https://en.wikipedia.org/wiki/Earworm
Elvis impersonator,https://en.wikipedia.org/wiki/Elvis_impersonator
Elvis Presley,https://en.wikipedia.org/wiki/Elvis_Presley
Elvis sightings,https://en.wikipedia.org/wiki/Elvis_sightings
"Fogerty v. Fantasy, Inc.","https://en.wikipedia.org/wiki/Fogerty_v._Fantasy,_Inc."
John Fogerty,https://en.wikipedia.org/wiki/John_Fogerty
Fyre Festival,https://en.wikipedia.org/wiki/Fyre_Festival
Industrial musical,https://en.wikipedia.org/wiki/Industrial_musical
industrial music,https://en.wikipedia.org/wiki/Industrial_music
Literal music video,https://en.wikipedia.org/wiki/Literal_music_video
Loudness war,https://en.wikipedia.org/wiki/Loudness_war
Manualism,https://en.wikipedia.org/wiki/Manualism_(hand_music)
Marilyn Manson–Columbine High School massacre controversy,https://en.wikipedia.org/wiki/Marilyn_Manson%E2%80%93Columbine_High_School_massacre_controversy
Metal Open Air,https://en.wikipedia.org/wiki/Metal_Open_Air
Wacken Open Air,https://en.wikipedia.org/wiki/Wacken_Open_Air
Fyre Festival,https://en.wikipedia.org/wiki/Fyre_Festival
More Cowbell,https://en.wikipedia.org/wiki/More_Cowbell
More popular than Jesus,https://en.wikipedia.org/wiki/More_popular_than_Jesus
John Lennon,https://en.wikipedia.org/wiki/John_Lennon
Mozart and scatology,https://en.wikipedia.org/wiki/Mozart_and_scatology
Leck mich im Arsch,https://en.wikipedia.org/wiki/Leck_mich_im_Arsch
Musikalisches Würfelspiel,https://en.wikipedia.org/wiki/Musikalisches_W%C3%BCrfelspiel
Wolfgang Amadeus Mozart,https://en.wikipedia.org/wiki/Wolfgang_Amadeus_Mozart
"""My Way"" killings",https://en.wikipedia.org/wiki/My_Way_killings
Frank Sinatra,https://en.wikipedia.org/wiki/Frank_Sinatra
signature tune,https://en.wikipedia.org/wiki/My_Way_(song)
P-Funk mythology,https://en.wikipedia.org/wiki/P-Funk_mythology
P Funk,https://en.wikipedia.org/wiki/P_Funk
Paul is dead,https://en.wikipedia.org/wiki/Paul_is_dead
Paul McCartney,https://en.wikipedia.org/wiki/Paul_McCartney
Pink Floyd pigs,https://en.wikipedia.org/wiki/Pink_Floyd_pigs
PopMart Tour,https://en.wikipedia.org/wiki/PopMart_Tour
Kmart,https://en.wikipedia.org/wiki/Kmart
U2,https://en.wikipedia.org/wiki/U2
Publius Enigma,https://en.wikipedia.org/wiki/Publius_Enigma
Pink Floyd,https://en.wikipedia.org/wiki/Pink_Floyd
Usenet,https://en.wikipedia.org/wiki/Usenet
Operation Nifty Package,https://en.wikipedia.org/wiki/Operation_Nifty_Package
Rockism and poptimism,https://en.wikipedia.org/wiki/Rockism_and_poptimism
Up to eleven,https://en.wikipedia.org/wiki/Up_to_eleven
Whamageddon,https://en.wikipedia.org/wiki/Whamageddon
a certain Christmas song,https://en.wikipedia.org/wiki/Last_Christmas
George Michael,https://en.wikipedia.org/wiki/George_Michael
Blackbird,https://en.wikipedia.org/wiki/Blackbird_(violin)
Cat organ,https://en.wikipedia.org/wiki/Cat_organ
Electroencephalophone,https://en.wikipedia.org/wiki/Electroencephalophone
Escopetarra,https://en.wikipedia.org/wiki/Escopetarra
Colombian,https://en.wikipedia.org/wiki/Colombia
Musical saw,https://en.wikipedia.org/wiki/Musical_saw
Ronnie Wood,https://en.wikipedia.org/wiki/Ronnie_Wood
the Hollies,https://en.wikipedia.org/wiki/The_Hollies
the Screaming Trees,https://en.wikipedia.org/wiki/The_Screaming_Trees
Ugly stick,https://en.wikipedia.org/wiki/Ugly_stick
Newfoundland,https://en.wikipedia.org/wiki/Newfoundland_and_Labrador
Viola jokes,https://en.wikipedia.org/wiki/Viola_jokes
Chap hop,https://en.wikipedia.org/wiki/Chap_hop
Chillwave,https://en.wikipedia.org/wiki/Chillwave
Christian ska,https://en.wikipedia.org/wiki/Christian_ska
worship music,https://en.wikipedia.org/wiki/Contemporary_worship_music
Danger music,https://en.wikipedia.org/wiki/Danger_music
Gothabilly,https://en.wikipedia.org/wiki/Gothabilly
Buddy Holly,https://en.wikipedia.org/wiki/Buddy_Holly
Grunge speak,https://en.wikipedia.org/wiki/Grunge_speak
The New York Times,https://en.wikipedia.org/wiki/The_New_York_Times
Pirate metal,https://en.wikipedia.org/wiki/Pirate_metal
Heavy metal music,https://en.wikipedia.org/wiki/Heavy_metal_music
Proibidão,https://en.wikipedia.org/wiki/Proibid%C3%A3o
Rio de Janeiro,https://en.wikipedia.org/wiki/Rio_de_Janeiro
Brazilian,https://en.wikipedia.org/wiki/Brazil
gangsta rap,https://en.wikipedia.org/wiki/Gangsta_rap
Slutwave,https://en.wikipedia.org/wiki/Slutwave
AKB48 Group,https://en.wikipedia.org/wiki/AKB48_Group
franchise,https://en.wikipedia.org/wiki/Franchise
"her ""official"" rival group",https://en.wikipedia.org/wiki/Sakamichi_Series
"""spin-off"" group",https://en.wikipedia.org/wiki/SNH48#Sister_groups
Bull of Heaven,https://en.wikipedia.org/wiki/Bull_of_Heaven_(band)
GG Allin,https://en.wikipedia.org/wiki/GG_Allin
CD Rev,https://en.wikipedia.org/wiki/CD_Rev
Matt Farley,https://en.wikipedia.org/wiki/Matt_Farley
Joyce Hatto,https://en.wikipedia.org/wiki/Joyce_Hatto
Bobby Jameson,https://en.wikipedia.org/wiki/Bobby_Jameson
Jandek,https://en.wikipedia.org/wiki/Jandek
Florence Foster Jenkins,https://en.wikipedia.org/wiki/Florence_Foster_Jenkins
soprano,https://en.wikipedia.org/wiki/Soprano
Half Man Half Biscuit,https://en.wikipedia.org/wiki/Half_Man_Half_Biscuit
No-One Cares About Your Creative Hub So Get Your Fuckin' Hedge Cut,https://en.wikipedia.org/wiki/No-One_Cares_About_Your_Creative_Hub_So_Get_Your_Fuckin%27_Hedge_Cut
Hanatarash,https://en.wikipedia.org/wiki/Hanatarash
Hatari,https://en.wikipedia.org/wiki/Hatari_(band)
Söngvakeppnin,https://en.wikipedia.org/wiki/S%C3%B6ngvakeppnin
Eurovision Song Contest,https://en.wikipedia.org/wiki/Eurovision_Song_Contest
Hatebeak,https://en.wikipedia.org/wiki/Hatebeak
Okilly Dokilly,https://en.wikipedia.org/wiki/Okilly_Dokilly
metalcore,https://en.wikipedia.org/wiki/Metalcore
Ned Flanders,https://en.wikipedia.org/wiki/Ned_Flanders
The Simpsons,https://en.wikipedia.org/wiki/The_Simpsons
Kevin MacLeod,https://en.wikipedia.org/wiki/Kevin_MacLeod
Merzbow,https://en.wikipedia.org/wiki/Merzbow
Moondog,https://en.wikipedia.org/wiki/Moondog
street musician,https://en.wikipedia.org/wiki/Street_musician
MP4,https://en.wikipedia.org/wiki/MP4_(band)
Members of Parliament,https://en.wikipedia.org/wiki/Member_of_Parliament_(United_Kingdom)
One Pound Fish Man,https://en.wikipedia.org/wiki/One_Pound_Fish_Man
his sales patter,https://en.wikipedia.org/wiki/One_Pound_Fish
The X Factor,https://en.wikipedia.org/wiki/The_X_Factor
Christmas number one,https://en.wikipedia.org/wiki/Christmas_number_one
Eilert Pilarm,https://en.wikipedia.org/wiki/Eilert_Pilarm
Elvis impersonator,https://en.wikipedia.org/wiki/Elvis_impersonator
R. Stevie Moore,https://en.wikipedia.org/wiki/R._Stevie_Moore
DIY music,https://en.wikipedia.org/wiki/DIY_music
indie rock,https://en.wikipedia.org/wiki/Indie_rock
The Shaggs,https://en.wikipedia.org/wiki/The_Shaggs
Thai Elephant Orchestra,https://en.wikipedia.org/wiki/Thai_Elephant_Orchestra
Tout-à-Coup Jazz,https://en.wikipedia.org/wiki/Tout-%C3%A0-Coup_Jazz
jazz,https://en.wikipedia.org/wiki/Jazz
Burkinabé,https://en.wikipedia.org/wiki/Burkina_Faso
Thomas Sankara,https://en.wikipedia.org/wiki/Thomas_Sankara
Blaise Compaoré,https://en.wikipedia.org/wiki/Blaise_Compaor%C3%A9
The Vegetable Orchestra,https://en.wikipedia.org/wiki/The_Vegetable_Orchestra
Viper,https://en.wikipedia.org/wiki/Viper_(rapper)
You'll Cowards Don't Even Smoke Crack,https://en.wikipedia.org/wiki/You%27ll_Cowards_Don%27t_Even_Smoke_Crack
The Wealdstone Raider,https://en.wikipedia.org/wiki/The_Wealdstone_Raider
Wealdstone,https://en.wikipedia.org/wiki/Wealdstone_F.C.
retorts towards rival supporters,https://en.wikipedia.org/wiki/Got_No_Fans
Christmas number one,https://en.wikipedia.org/wiki/Christmas_number_one
Wesley Willis,https://en.wikipedia.org/wiki/Wesley_Willis
Gary Wilson,https://en.wikipedia.org/wiki/Gary_Wilson_(musician)
Wild Man Fischer,https://en.wikipedia.org/wiki/Wild_Man_Fischer
Frank Zappa,https://en.wikipedia.org/wiki/Frank_Zappa
Moon,https://en.wikipedia.org/wiki/Moon_Zappa
The Zimmers,https://en.wikipedia.org/wiki/The_Zimmers
The Zombeatles,https://en.wikipedia.org/wiki/The_Zombeatles
Paul,https://en.wikipedia.org/wiki/Paul_is_dead
The Anacreontic Song,https://en.wikipedia.org/wiki/The_Anacreontic_Song
The Star-Spangled Banner,https://en.wikipedia.org/wiki/The_Star-Spangled_Banner
As Slow as Possible,https://en.wikipedia.org/wiki/As_Slow_as_Possible
John Cage,https://en.wikipedia.org/wiki/John_Cage
Carnival of Light,https://en.wikipedia.org/wiki/Carnival_of_Light
Holy Grail,https://en.wikipedia.org/wiki/Holy_Grail
Grosse Fuge,https://en.wikipedia.org/wiki/Grosse_Fuge
Ludwig van Beethoven,https://en.wikipedia.org/wiki/Ludwig_van_Beethoven
Helikopter-Streichquartett,https://en.wikipedia.org/wiki/Helikopter-Streichquartett
string quartet,https://en.wikipedia.org/wiki/String_quartet
Karlheinz Stockhausen,https://en.wikipedia.org/wiki/Karlheinz_Stockhausen
helicopters,https://en.wikipedia.org/wiki/Helicopters
Homage to Hans Keller,https://en.wikipedia.org/wiki/Hans_Keller
Anthony Burgess,https://en.wikipedia.org/wiki/Anthony_Burgess
Blooms of Dublin,https://en.wikipedia.org/wiki/Blooms_of_Dublin
Roger Lewis,https://en.wikipedia.org/wiki/Roger_Lewis
Leck mich im Arsch,https://en.wikipedia.org/wiki/Leck_mich_im_Arsch
canon,https://en.wikipedia.org/wiki/Canon_(music)
Lick Me in the Arse,https://en.wikipedia.org/wiki/Analingus
Wolfgang Amadeus Mozart,https://en.wikipedia.org/wiki/Wolfgang_Amadeus_Mozart
The Sound of Silence,https://en.wikipedia.org/wiki/The_Sound_of_Silence
Rage Over a Lost Penny,https://en.wikipedia.org/wiki/Rage_Over_a_Lost_Penny
Beethoven's,https://en.wikipedia.org/wiki/Ludwig_van_Beethoven
Boris Johnson Is a Fucking Cunt,https://en.wikipedia.org/wiki/Boris_Johnson_Is_a_Fucking_Cunt
British Prime Minister,https://en.wikipedia.org/wiki/Boris_Johnson
UK Christmas number one,https://en.wikipedia.org/wiki/List_of_UK_Singles_Chart_Christmas_number_ones
Prince Andrew Is a Sweaty Nonce,https://en.wikipedia.org/wiki/Prince_Andrew_Is_a_Sweaty_Nonce
Fuck the Tories,https://en.wikipedia.org/wiki/Fuck_the_Tories
Camouflage,https://en.wikipedia.org/wiki/Camouflage_(Chris_Sievey_song)
ZX81,https://en.wikipedia.org/wiki/ZX81
papier-mâché head,https://en.wikipedia.org/wiki/Chris_Sievey
Eat Your Salad,https://en.wikipedia.org/wiki/Eat_Your_Salad
Eurovision Song Contest 2022,https://en.wikipedia.org/wiki/Eurovision_Song_Contest_2022
